,brand,country,product_line,segment,date,value,month,year,month_no,ytd,var_ytd,market_share_ytd
13002,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL FACE,Feb 2017,3.600327025600002,Feb,2017,2,7.8757153685000025,0.006097317895678023,1.0
13003,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL FACE,Mar 2016,3.3548509934999995,Mar,2016,3,11.182836645,,1.0
13004,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL FACE,Mar 2017,3.375306586499999,Mar,2017,3,11.251021955000002,0.006097317895678023,1.0
13005,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL FACE,Apr 2016,3.3548509934999995,Apr,2016,4,14.5376876385,,1.0
13006,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL FACE,Apr 2017,3.375306586499999,Apr,2017,4,14.626328541500001,0.006097317895678023,1.0
13007,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL FACE,May 2016,3.8021644592999997,May,2016,5,18.339852097799998,,1.0
13008,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL FACE,May 2017,3.825347464699998,May,2017,5,18.4516760062,0.006097317895677801,1.0
13009,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL FACE,Jun 2016,4.025821192199999,Jun,2016,6,22.365673289999997,,1.0
13010,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL FACE,Jun 2017,4.0503679038,Jun,2017,6,22.502043909999998,0.006097317895677801,1.0
13011,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL FACE,Jul 2016,2.990191631800001,Jul,2016,7,25.3558649218,,1.0
13012,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL FACE,Jul 2017,3.2054331096000013,Jul,2017,7,25.7074770196,0.013867091455346037,1.0
13013,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL FACE,Aug 2016,3.2540320699000005,Aug,2016,8,28.609896991699998,,1.0
13014,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL FACE,Aug 2017,3.4882654427999995,Aug,2017,8,29.1957424624,0.020477021321326783,1.0
13015,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL FACE,Sep 2016,2.550457568299999,Sep,2016,9,31.160354559999995,,1.0
13016,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL FACE,Sep 2017,2.7340458876000002,Sep,2017,9,31.92978835,0.02469271614090407,1.0
13017,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL FACE,Oct 2016,3.5495225836000004,Oct,2016,10,34.709877143599996,,1.0
13018,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL FACE,Nov 2016,3.2959852562,Nov,2016,11,38.005862399799994,,1.0
13019,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL FACE,Dec 2016,5.8313585302,Dec,2016,12,43.837220929999994,,1.0
13020,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,Jan 2016,2.5830238313000002,Jan,2016,1,2.5830238313000002,,1.0
13021,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,Jan 2017,3.507085643100002,Jan,2017,1,3.507085643100002,0.3577442068488135,1.0
13022,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,Feb 2016,2.1751779631999986,Feb,2016,2,4.758201794499999,,1.0
13023,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,Feb 2017,2.9533352784000013,Feb,2017,2,6.4604209215000035,0.3577442068488139,1.0
13024,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,Mar 2016,2.0392293404999995,Mar,2016,3,6.797431134999998,,1.0
13025,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,Mar 2017,2.768751823500002,Mar,2017,3,9.229172745000005,0.3577442068488139,1.0
13026,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,Apr 2016,2.0392293404999995,Apr,2016,4,8.836660475499997,,1.0
13027,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,Apr 2017,2.768751823500002,Apr,2017,4,11.997924568500007,0.35774420684881414,1.0
13028,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,May 2016,2.3111265859,May,2016,5,11.147787061399997,,1.0
13029,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,May 2017,3.1379187333000007,May,2017,5,15.135843301800008,0.3577442068488139,1.0
13030,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,Jun 2016,2.4470752086000003,Jun,2016,6,13.594862269999997,,1.0
13031,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,Jun 2017,3.3225021881999997,Jun,2017,6,18.458345490000006,0.3577442068488135,1.0
13032,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,Jul 2016,2.3988489676,Jul,2016,7,15.993711237599996,,1.0
13033,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,Jul 2017,2.6718639355999994,Jul,2017,7,21.130209425600007,0.3211573668983403,1.0
13034,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,Aug 2016,2.6105121117999994,Aug,2016,8,18.604223349399994,,1.0
13035,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,Aug 2017,2.9076166358,Aug,2017,8,24.037826061400008,0.29206286174667184,1.0
13036,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,Sep 2016,2.0460770605999987,Sep,2016,9,20.650300409999993,,1.0
13037,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,Sep 2017,2.278942768599999,Sep,2017,9,26.316768830000008,0.27440125845607577,1.0
13038,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,Oct 2016,3.1892545971999993,Oct,2016,10,23.83955500719999,,1.0
13039,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,Nov 2016,2.9614506974,Nov,2016,11,26.80100570459999,,1.0
13040,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL LIP,Dec 2016,5.239489695400003,Dec,2016,12,32.0404954,,1.0
13041,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,Jan 2016,0.22279174279999997,Jan,2016,1,0.22279174279999997,,1.0
13042,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,Jan 2017,0.18498021330000006,Jan,2017,1,0.18498021330000006,-0.1697169249847078,1.0
13043,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,Feb 2016,0.18761409920000002,Feb,2016,2,0.41040584199999997,,1.0
13044,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,Feb 2017,0.1557728112,Feb,2017,2,0.34075302450000006,-0.16971692498470803,1.0
13045,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,Mar 2016,0.17588821799999993,Mar,2016,3,0.58629406,,1.0
13046,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,Mar 2017,0.1460370105,Mar,2017,3,0.48679003500000007,-0.16971692498470803,1.0
13047,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,Apr 2016,0.17588821799999993,Apr,2016,4,0.7621822779999998,,1.0
13048,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,Apr 2017,0.1460370105,Apr,2017,4,0.6328270455,-0.16971692498470792,1.0
13049,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,May 2016,0.1993399804000001,May,2016,5,0.9615222583999999,,1.0
13050,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,May 2017,0.16550861190000002,May,2017,5,0.7983356574,-0.16971692498470814,1.0
13051,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,Jun 2016,0.21106586159999993,Jun,2016,6,1.17258812,,1.0
13052,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,Jun 2017,0.17524441259999995,Jun,2017,6,0.9735800699999999,-0.16971692498470814,1.0
13053,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,Jul 2016,0.22178460099999997,Jul,2016,7,1.3943727209999999,,1.0
13054,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,Jul 2017,0.22101261740000006,Jul,2017,7,1.1945926874,-0.14327591940892537,1.0
13055,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,Aug 2016,0.24135383050000003,Aug,2016,8,1.6357265515,,1.0
13056,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,Aug 2017,0.24051373070000007,Aug,2017,8,1.4351064181,-0.12264894350221711,1.0
13057,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,Sep 2016,0.18916921849999999,Sep,2016,9,1.82489577,,1.0
13058,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,Sep 2017,0.1885107619,Sep,2017,9,1.6236171799999999,-0.11029593761401513,1.0
13059,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,Oct 2016,0.1867557496,Oct,2016,10,2.0116515196,,1.0
13060,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,Nov 2016,0.1734160532,Nov,2016,11,2.1850675728,,1.0
13061,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL NAIL,Dec 2016,0.3068130172,Dec,2016,12,2.49188059,,1.0
13062,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,Jan 2016,0.41608850499999994,Jan,2016,1,0.41608850499999994,,1.0
13063,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,Jan 2017,0.4026022309000001,Jan,2017,1,0.4026022309000001,-0.03241203238719581,1.0
13064,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,Feb 2016,0.35039032000000003,Feb,2016,2,0.766478825,,1.0
13065,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,Feb 2017,0.33903345760000003,Feb,2017,2,0.7416356885000002,-0.03241203238719581,1.0
13066,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,Mar 2016,0.328490925,Mar,2016,3,1.09496975,,1.0
13067,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,Mar 2017,0.3178438665,Mar,2017,3,1.0594795550000002,-0.03241203238719581,1.0
13068,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,Apr 2016,0.328490925,Apr,2016,4,1.4234606749999998,,1.0
13069,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,Apr 2017,0.3178438665,Apr,2017,4,1.3773234215000003,-0.03241203238719581,1.0
13070,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,May 2016,0.3722897150000001,May,2016,5,1.7957503899999998,,1.0
13071,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,May 2017,0.3602230487,May,2017,5,1.7375464702000003,-0.03241203238719581,1.0
13072,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,Jun 2016,0.39418910999999995,Jun,2016,6,2.1899395,,1.0
13073,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,Jun 2017,0.38141263980000006,Jun,2017,6,2.1189591100000005,-0.03241203238719581,1.0
13074,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,Jul 2016,0.1699851556,Jul,2016,7,2.3599246556,,1.0
13075,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,Jul 2017,0.1920993914,Jul,2017,7,2.3110585014000007,-0.02070665861473242,1.0
13076,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,Aug 2016,0.18498384580000005,Aug,2016,8,2.5449085014,,1.0
13077,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,Aug 2017,0.20904933769999998,Aug,2017,8,2.5201078391000005,-0.009745207847887793,1.0
13078,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,Sep 2016,0.14498733860000002,Sep,2016,9,2.68989584,,1.0
13079,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,Sep 2017,0.1638494809,Sep,2017,9,2.6839573200000006,-0.0022077137380901446,1.0
13080,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,Oct 2016,0.5367211612000001,Oct,2016,10,3.2266170012,,1.0
13081,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,Nov 2016,0.49838393540000003,Nov,2016,11,3.7250009366000003,,1.0
13082,MARKET,FRANCE,MAKE-UP,MAKEUP TOTAL SETS,Dec 2016,0.8817561933999999,Dec,2016,12,4.60675713,,1.0
13083,MARKET,FRANCE,MEN PERFUME,BATH & BODY,Jan 2016,0.42489588660000005,Jan,2016,1,0.42489588660000005,,1.0
13084,MARKET,FRANCE,MEN PERFUME,BATH & BODY,Jan 2017,0.40406094830000006,Jan,2017,1,0.40406094830000006,-0.04903539656907563,1.0
13085,MARKET,FRANCE,MEN PERFUME,BATH & BODY,Feb 2016,0.35780706240000004,Feb,2016,2,0.7827029490000001,,1.0
13086,MARKET,FRANCE,MEN PERFUME,BATH & BODY,Feb 2017,0.3402618511999999,Feb,2017,2,0.7443227994999999,-0.04903539656907596,1.0
13087,MARKET,FRANCE,MEN PERFUME,BATH & BODY,Mar 2016,0.335444121,Mar,2016,3,1.11814707,,1.0
13088,MARKET,FRANCE,MEN PERFUME,BATH & BODY,Mar 2017,0.31899548549999995,Mar,2017,3,1.0633182849999998,-0.04903539656907585,1.0
13089,MARKET,FRANCE,MEN PERFUME,BATH & BODY,Apr 2016,0.335444121,Apr,2016,4,1.4535911910000001,,1.0
13090,MARKET,FRANCE,MEN PERFUME,BATH & BODY,Apr 2017,0.31899548549999995,Apr,2017,4,1.3823137704999997,-0.04903539656907596,1.0
13091,MARKET,FRANCE,MEN PERFUME,BATH & BODY,May 2016,0.38017000380000004,May,2016,5,1.8337611948,,1.0
13092,MARKET,FRANCE,MEN PERFUME,BATH & BODY,May 2017,0.3615282169,May,2017,5,1.7438419873999997,-0.04903539656907585,1.0
13093,MARKET,FRANCE,MEN PERFUME,BATH & BODY,Jun 2016,0.4025329452,Jun,2016,6,2.23629414,,1.0
13094,MARKET,FRANCE,MEN PERFUME,BATH & BODY,Jun 2017,0.38279458260000004,Jun,2017,6,2.1266365699999996,-0.04903539656907585,1.0
13095,MARKET,FRANCE,MEN PERFUME,BATH & BODY,Jul 2016,0.3820530836,Jul,2016,7,2.6183472236,,1.0
13096,MARKET,FRANCE,MEN PERFUME,BATH & BODY,Jul 2017,0.3500472210000001,Jul,2017,7,2.4766837909999997,-0.05410414299644539,1.0
13097,MARKET,FRANCE,MEN PERFUME,BATH & BODY,Aug 2016,0.4157636498000001,Aug,2016,8,3.0341108734,,1.0
13098,MARKET,FRANCE,MEN PERFUME,BATH & BODY,Aug 2017,0.3809337405,Aug,2017,8,2.8576175315,-0.05816970745773142,1.0
13099,MARKET,FRANCE,MEN PERFUME,BATH & BODY,Sep 2016,0.3258688066,Sep,2016,9,3.35997968,,1.0
13100,MARKET,FRANCE,MEN PERFUME,BATH & BODY,Sep 2017,0.2985696884999999,Sep,2017,9,3.1561872199999996,-0.06065288466268348,1.0
13101,MARKET,FRANCE,MEN PERFUME,BATH & BODY,Oct 2016,0.49133539839999996,Oct,2016,10,3.8513150784,,1.0
13102,MARKET,FRANCE,MEN PERFUME,BATH & BODY,Nov 2016,0.4562400128,Nov,2016,11,4.3075550912,,1.0
13103,MARKET,FRANCE,MEN PERFUME,BATH & BODY,Dec 2016,0.8071938688,Dec,2016,12,5.11474896,,1.0
13104,MARKET,FRANCE,MEN PERFUME,GIFT SETS,Jan 2016,1.4728558889999996,Jan,2016,1,1.4728558889999996,,1.0
13105,MARKET,FRANCE,MEN PERFUME,GIFT SETS,Jan 2017,1.3727924003999998,Jan,2017,1,1.3727924003999998,-0.06793841091129305,1.0
13106,MARKET,FRANCE,MEN PERFUME,GIFT SETS,Feb 2016,1.240299696,Feb,2016,2,2.7131555849999995,,1.0
13107,MARKET,FRANCE,MEN PERFUME,GIFT SETS,Feb 2017,1.1560357056000001,Feb,2017,2,2.5288281059999997,-0.06793841091129316,1.0
13108,MARKET,FRANCE,MEN PERFUME,GIFT SETS,Mar 2016,1.1627809649999998,Mar,2016,3,3.8759365499999996,,1.0
13109,MARKET,FRANCE,MEN PERFUME,GIFT SETS,Mar 2017,1.0837834739999996,Mar,2017,3,3.6126115799999994,-0.06793841091129327,1.0
13110,MARKET,FRANCE,MEN PERFUME,GIFT SETS,Apr 2016,1.1627809649999998,Apr,2016,4,5.038717514999999,,1.0
13111,MARKET,FRANCE,MEN PERFUME,GIFT SETS,Apr 2017,1.0837834739999996,Apr,2017,4,4.696395053999999,-0.06793841091129327,1.0
13112,MARKET,FRANCE,MEN PERFUME,GIFT SETS,May 2016,1.3178184270000004,May,2016,5,6.356535942,,1.0
13113,MARKET,FRANCE,MEN PERFUME,GIFT SETS,May 2017,1.2282879371999997,May,2017,5,5.924682991199999,-0.06793841091129327,1.0
13114,MARKET,FRANCE,MEN PERFUME,GIFT SETS,Jun 2016,1.395337158,Jun,2016,6,7.7518731,,1.0
13115,MARKET,FRANCE,MEN PERFUME,GIFT SETS,Jun 2017,1.3005401687999998,Jun,2017,6,7.225223159999999,-0.06793841091129338,1.0
13116,MARKET,FRANCE,MEN PERFUME,GIFT SETS,Jul 2016,0.7171511030000001,Jul,2016,7,8.469024203,,1.0
13117,MARKET,FRANCE,MEN PERFUME,GIFT SETS,Jul 2017,0.7015999076,Jul,2017,7,7.926823067599999,-0.06402167739796227,1.0
13118,MARKET,FRANCE,MEN PERFUME,GIFT SETS,Aug 2016,0.7804291414999996,Aug,2016,8,9.2494533445,,1.0
13119,MARKET,FRANCE,MEN PERFUME,GIFT SETS,Aug 2017,0.7635057818,Aug,2017,8,8.690328849399998,-0.06044946379803873,1.0
13120,MARKET,FRANCE,MEN PERFUME,GIFT SETS,Sep 2016,0.6116877055,Sep,2016,9,9.861141049999999,,1.0
13121,MARKET,FRANCE,MEN PERFUME,GIFT SETS,Sep 2017,0.5984234506000001,Sep,2017,9,9.288752299999999,-0.05804488011050202,1.0
13122,MARKET,FRANCE,MEN PERFUME,GIFT SETS,Oct 2016,4.865338923200001,Oct,2016,10,14.7264799732,,1.0
13123,MARKET,FRANCE,MEN PERFUME,GIFT SETS,Nov 2016,4.517814714399999,Nov,2016,11,19.2442946876,,1.0
13124,MARKET,FRANCE,MEN PERFUME,GIFT SETS,Dec 2016,7.993056802400001,Dec,2016,12,27.23735149,,1.0
13125,MARKET,FRANCE,MEN PERFUME,JUICES,Jan 2016,7.521310854,Jan,2016,1,7.521310854,,1.0
13126,MARKET,FRANCE,MEN PERFUME,JUICES,Jan 2017,7.954938464200001,Jan,2017,1,7.954938464200001,0.057653196180475375,1.0
13127,MARKET,FRANCE,MEN PERFUME,JUICES,Feb 2016,6.333735455999999,Feb,2016,2,13.855046309999999,,1.0
13128,MARKET,FRANCE,MEN PERFUME,JUICES,Feb 2017,6.6988955488,Feb,2017,2,14.653834013,0.057653196180475375,1.0
13129,MARKET,FRANCE,MEN PERFUME,JUICES,Mar 2016,5.93787699,Mar,2016,3,19.792923299999998,,1.0
13130,MARKET,FRANCE,MEN PERFUME,JUICES,Mar 2017,6.280214576999999,Mar,2017,3,20.93404859,0.057653196180475375,1.0
13131,MARKET,FRANCE,MEN PERFUME,JUICES,Apr 2016,5.93787699,Apr,2016,4,25.730800289999998,,1.0
13132,MARKET,FRANCE,MEN PERFUME,JUICES,Apr 2017,6.280214576999999,Apr,2017,4,27.214263167,0.057653196180475375,1.0
13133,MARKET,FRANCE,MEN PERFUME,JUICES,May 2016,6.729593922000002,May,2016,5,32.460394212,,1.0
13134,MARKET,FRANCE,MEN PERFUME,JUICES,May 2017,7.117576520599999,May,2017,5,34.331839687599995,0.05765319618047515,1.0
13135,MARKET,FRANCE,MEN PERFUME,JUICES,Jun 2016,7.125452387999999,Jun,2016,6,39.585846599999996,,1.0
13136,MARKET,FRANCE,MEN PERFUME,JUICES,Jun 2017,7.536257492400001,Jun,2017,6,41.86809717999999,0.05765319618047515,1.0
13137,MARKET,FRANCE,MEN PERFUME,JUICES,Jul 2016,7.063158252400002,Jul,2016,7,46.6490048524,,1.0
13138,MARKET,FRANCE,MEN PERFUME,JUICES,Jul 2017,7.887679278000001,Jul,2017,7,49.75577645799999,0.06659888277209758,1.0
13139,MARKET,FRANCE,MEN PERFUME,JUICES,Aug 2016,7.6863780982000005,Aug,2016,8,54.3353829506,,1.0
13140,MARKET,FRANCE,MEN PERFUME,JUICES,Aug 2017,8.583650978999998,Aug,2017,8,58.33942743699999,0.073691290444025,1.0
13141,MARKET,FRANCE,MEN PERFUME,JUICES,Sep 2016,6.024458509399999,Sep,2016,9,60.35984146,,1.0
13142,MARKET,FRANCE,MEN PERFUME,JUICES,Sep 2017,6.727726443,Sep,2017,9,65.06715387999999,0.07798748814009882,1.0
13143,MARKET,FRANCE,MEN PERFUME,JUICES,Oct 2016,8.286063010400003,Oct,2016,10,68.6459044704,,1.0
13144,MARKET,FRANCE,MEN PERFUME,JUICES,Nov 2016,7.6942013668,Nov,2016,11,76.3401058372,,1.0
13145,MARKET,FRANCE,MEN PERFUME,JUICES,Dec 2016,13.612817802800004,Dec,2016,12,89.95292364000001,,1.0
13146,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,Jan 2016,0.0513944566,Jan,2016,1,0.0513944566,,1.0
13147,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,Jan 2017,0.042837504500000005,Jan,2017,1,0.042837504500000005,-0.16649562357664838,1.0
13148,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,Feb 2016,0.043279542399999996,Feb,2016,2,0.094673999,,1.0
13149,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,Feb 2017,0.036073688,Feb,2017,2,0.0789111925,-0.1664956235766485,1.0
13150,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,Mar 2016,0.040574571,Mar,2016,3,0.13524856999999998,,1.0
13151,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,Mar 2017,0.0338190825,Mar,2017,3,0.112730275,-0.16649562357664838,1.0
13152,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,Apr 2016,0.040574571,Apr,2016,4,0.175823141,,1.0
13153,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,Apr 2017,0.0338190825,Apr,2017,4,0.1465493575,-0.1664956235766485,1.0
13154,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,May 2016,0.04598451380000001,May,2016,5,0.2218076548,,1.0
13155,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,May 2017,0.0383282935,May,2017,5,0.184877651,-0.1664956235766485,1.0
13156,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,Jun 2016,0.048689485199999986,Jun,2016,6,0.27049713999999997,,1.0
13157,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,Jun 2017,0.040582899,Jun,2017,6,0.22546055,-0.16649562357664838,1.0
13158,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,Jul 2016,0.0485661168,Jul,2016,7,0.3190632568,,1.0
13159,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,Jul 2017,0.039077553200000004,Jul,2017,7,0.26453810320000004,-0.17089135912060915,1.0
13160,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,Aug 2016,0.0528513624,Aug,2016,8,0.37191461919999996,,1.0
13161,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,Aug 2017,0.0425255726,Aug,2017,8,0.30706367580000005,-0.17437051423118655,1.0
13162,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,Sep 2016,0.0414240408,Sep,2016,9,0.41333865999999997,,1.0
13163,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,Sep 2017,0.0333308542,Sep,2017,9,0.34039453000000003,-0.17647545961464128,1.0
13164,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,Oct 2016,0.037624112400000014,Oct,2016,10,0.4509627724,,1.0
13165,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,Nov 2016,0.0349366758,Nov,2016,11,0.4858994482,,1.0
13166,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL BODY,Dec 2016,0.06181104180000002,Dec,2016,12,0.54771049,,1.0
13167,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,Jan 2016,0.7001216956999998,Jan,2016,1,0.7001216956999998,,1.0
13168,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,Jan 2017,0.5880085192000002,Jan,2017,1,0.5880085192000002,-0.16013384128584385,1.0
13169,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,Feb 2016,0.5895761648000001,Feb,2016,2,1.2896978605,,1.0
13170,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,Feb 2017,0.49516506879999994,Feb,2017,2,1.0831735880000002,-0.16013384128584418,1.0
13171,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,Mar 2016,0.5527276544999999,Mar,2016,3,1.842425515,,1.0
13172,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,Mar 2017,0.464217252,Mar,2017,3,1.5473908400000003,-0.16013384128584418,1.0
13173,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,Apr 2016,0.5527276544999999,Apr,2016,4,2.3951531695,,1.0
13174,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,Apr 2017,0.464217252,Apr,2017,4,2.0116080920000003,-0.16013384128584418,1.0
13175,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,May 2016,0.6264246751000001,May,2016,5,3.0215778446,,1.0
13176,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,May 2017,0.5261128856,May,2017,5,2.5377209776000003,-0.16013384128584418,1.0
13177,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,Jun 2016,0.6632731854000002,Jun,2016,6,3.68485103,,1.0
13178,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,Jun 2017,0.5570607024,Jun,2017,6,3.0947816800000005,-0.16013384128584418,1.0
13179,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,Jul 2016,0.5202985762000002,Jul,2016,7,4.2051496062,,1.0
13180,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,Jul 2017,0.4260507904,Jul,2017,7,3.5208324704000007,-0.1627331248312911,1.0
13181,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,Aug 2016,0.5662072740999999,Aug,2016,8,4.7713568803,,1.0
13182,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,Aug 2017,0.4636435072,Aug,2017,8,3.9844759776000007,-0.16491763715032026,1.0
13183,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,Sep 2016,0.4437840796999998,Sep,2016,9,5.215140959999999,,1.0
13184,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,Sep 2017,0.3633962623999999,Sep,2017,9,4.347872240000001,-0.16629823175479397,1.0
13185,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,Oct 2016,0.6804951832000002,Oct,2016,10,5.8956361432,,1.0
13186,MARKET,FRANCE,MEN SKINCARE,SKINCARE TOTAL FACE,Nov 2016,0.6318883843999998,Nov,2016,11,6.5275245276,,1.0
